Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_3:Line_1_3),RLGC1[1 2] - (Line_1_3:Line_2_4),RLGC1[2 2] - (Line_2_4:Line_2_4)
1.73533e+10,Inductance,6.26571e-09,8.41205e-10,6.26571e-09
1.73533e+10,Conductance,0.00584388,-0.000807265,0.00584388
1.73533e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.74267e+10,Resistance,2.43408,0.0705002,2.43408
1.74267e+10,Inductance,6.26567e-09,8.41202e-10,6.26567e-09
1.74267e+10,Conductance,0.00586805,-0.000810293,0.00586805
1.74267e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
1.75e+10,Resistance,2.43923,0.0714584,2.43923
1.75e+10,Inductance,6.26564e-09,8.41202e-10,6.26564e-09
1.75e+10,Conductance,0.00589239,-0.000813945,0.00589239
1.75e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
1.75733e+10,Resistance,2.44421,0.0706248,2.44421
1.75733e+10,Inductance,6.2656e-09,8.41201e-10,6.2656e-09
1.75733e+10,Conductance,0.0059166,-0.000816847,0.0059166
1.75733e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.76467e+10,Resistance,2.44934,0.0717328,2.44934
1.76467e+10,Inductance,6.26556e-09,8.412e-10,6.26556e-09
1.76467e+10,Conductance,0.00594095,-0.000820562,0.00594095
1.76467e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.772e+10,Resistance,2.45445,0.071543,2.45445
1.772e+10,Inductance,6.26552e-09,8.41199e-10,6.26552e-09
1.772e+10,Conductance,0.00596517,-0.000823724,0.00596517
1.772e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.77933e+10,Resistance,2.45943,0.0715591,2.45943
1.77933e+10,Inductance,6.26549e-09,8.41198e-10,6.26549e-09
1.77933e+10,Conductance,0.00598945,-0.000826986,0.00598945
1.77933e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.78667e+10,Resistance,2.46477,0.0729321,2.46477
1.78667e+10,Inductance,6.26545e-09,8.41197e-10,6.26545e-09
1.78667e+10,Conductance,0.00601373,-0.000830787,0.00601373
1.78667e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.794e+10,Resistance,2.46949,0.0717398,2.46949
1.794e+10,Inductance,6.26542e-09,8.41196e-10,6.26542e-09
1.794e+10,Conductance,0.00603797,-0.000833558,0.00603797
1.794e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.80133e+10,Resistance,2.47464,0.0712405,2.47464
1.80133e+10,Inductance,6.26538e-09,8.41196e-10,6.26538e-09
1.80133e+10,Conductance,0.00606211,-0.000836576,0.00606211
1.80133e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.80867e+10,Resistance,2.47973,0.0726363,2.47973
1.80867e+10,Inductance,6.26534e-09,8.41194e-10,6.26534e-09
1.80867e+10,Conductance,0.00608648,-0.000840413,0.00608648
1.80867e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.816e+10,Resistance,2.48473,0.0733349,2.48473
1.816e+10,Inductance,6.26531e-09,8.41192e-10,6.26531e-09
1.816e+10,Conductance,0.00611082,-0.000843959,0.00611082
1.816e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
1.82333e+10,Resistance,2.48977,0.0731026,2.48977
1.82333e+10,Inductance,6.26528e-09,8.41193e-10,6.26528e-09
1.82333e+10,Conductance,0.00613501,-0.0008471,0.00613501
1.82333e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.83067e+10,Resistance,2.49469,0.0720116,2.49469
1.83067e+10,Inductance,6.26524e-09,8.41192e-10,6.26524e-09
1.83067e+10,Conductance,0.00615916,-0.000849886,0.00615916
1.83067e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.838e+10,Resistance,2.4996,0.0720629,2.4996
1.838e+10,Inductance,6.26521e-09,8.41193e-10,6.26521e-09
1.838e+10,Conductance,0.00618343,-0.000853162,0.00618343
1.838e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
1.84533e+10,Resistance,2.50467,0.0729175,2.50467
1.84533e+10,Inductance,6.26517e-09,8.41187e-10,6.26517e-09
1.84533e+10,Conductance,0.00620773,-0.000856759,0.00620773
1.84533e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
1.85267e+10,Resistance,2.50978,0.0741158,2.50978
1.85267e+10,Inductance,6.26513e-09,8.41187e-10,6.26513e-09
1.85267e+10,Conductance,0.00623204,-0.000860502,0.00623204
1.85267e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.86e+10,Resistance,2.51454,0.0734638,2.51454
1.86e+10,Inductance,6.2651e-09,8.41186e-10,6.2651e-09
1.86e+10,Conductance,0.00625628,-0.000863488,0.00625628
1.86e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
1.86733e+10,Resistance,2.51968,0.0747234,2.51968
1.86733e+10,Inductance,6.26506e-09,8.41181e-10,6.26506e-09
1.86733e+10,Conductance,0.00628058,-0.000867249,0.00628058
1.86733e+10,Capacitance,2.58558e-12,-3.47902e-13,2.58558e-12
1.87467e+10,Resistance,2.52437,0.0732764,2.52437
1.87467e+10,Inductance,6.26503e-09,8.41183e-10,6.26503e-09
1.87467e+10,Conductance,0.00630475,-0.000869903,0.00630475
1.87467e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
1.882e+10,Resistance,2.52937,0.0738657,2.52937
1.882e+10,Inductance,6.265e-09,8.41179e-10,6.265e-09
1.882e+10,Conductance,0.00632903,-0.00087339,0.00632903
1.882e+10,Capacitance,2.58558e-12,-3.47902e-13,2.58558e-12
1.88933e+10,Resistance,2.53427,0.0740796,2.53427
1.88933e+10,Inductance,6.26497e-09,8.41183e-10,6.26497e-09
1.88933e+10,Conductance,0.00635329,-0.00087673,0.00635329
1.88933e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
1.89667e+10,Resistance,2.53925,0.0743905,2.53925
1.89667e+10,Inductance,6.26493e-09,8.4118e-10,6.26493e-09
1.89667e+10,Conductance,0.00637752,-0.000880097,0.00637752
1.89667e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
1.904e+10,Resistance,2.54397,0.0735921,2.54397
1.904e+10,Inductance,6.2649e-09,8.41189e-10,6.2649e-09
1.904e+10,Conductance,0.00640174,-0.000883027,0.00640174
1.904e+10,Capacitance,2.58559e-12,-3.47907e-13,2.58559e-12
1.91133e+10,Resistance,2.5492,0.0744962,2.5492
1.91133e+10,Inductance,6.26486e-09,8.41171e-10,6.26486e-09
1.91133e+10,Conductance,0.00642593,-0.000886606,0.00642593
1.91133e+10,Capacitance,2.58558e-12,-3.479e-13,2.58558e-12
1.91867e+10,Resistance,2.55409,0.0754027,2.55409
1.91867e+10,Inductance,6.26483e-09,8.41169e-10,6.26483e-09
1.91867e+10,Conductance,0.00645026,-0.000890237,0.00645026
1.91867e+10,Capacitance,2.58558e-12,-3.479e-13,2.58558e-12
1.926e+10,Resistance,2.55908,0.0754593,2.55908
1.926e+10,Inductance,6.2648e-09,8.41166e-10,6.2648e-09
1.926e+10,Conductance,0.00647444,-0.000893488,0.00647444
1.926e+10,Capacitance,2.58558e-12,-3.47899e-13,2.58558e-12
1.93333e+10,Resistance,2.56392,0.075797,2.56392
1.93333e+10,Inductance,6.26477e-09,8.41167e-10,6.26477e-09
1.93333e+10,Conductance,0.00649872,-0.000896882,0.00649872
1.93333e+10,Capacitance,2.58558e-12,-3.47899e-13,2.58558e-12
1.94067e+10,Resistance,2.56858,0.0754509,2.56858
1.94067e+10,Inductance,6.26474e-09,8.41179e-10,6.26474e-09
1.94067e+10,Conductance,0.00652298,-0.000900008,0.00652298
1.94067e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
1.948e+10,Resistance,2.57346,0.0763247,2.57346
1.948e+10,Inductance,6.26471e-09,8.41178e-10,6.26471e-09
1.948e+10,Conductance,0.00654729,-0.000903621,0.00654729
1.948e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
1.95533e+10,Resistance,2.57822,0.0751824,2.57822
1.95533e+10,Inductance,6.26467e-09,8.41169e-10,6.26467e-09
1.95533e+10,Conductance,0.00657142,-0.000906378,0.00657142
1.95533e+10,Capacitance,2.58559e-12,-3.47902e-13,2.58559e-12
1.96267e+10,Resistance,2.58313,0.0746433,2.58313
1.96267e+10,Inductance,6.26464e-09,8.41163e-10,6.26464e-09
1.96267e+10,Conductance,0.00659555,-0.000909376,0.00659555
1.96267e+10,Capacitance,2.58559e-12,-3.47899e-13,2.58559e-12
1.97e+10,Resistance,2.58806,0.0757537,2.58806
1.97e+10,Inductance,6.26461e-09,8.4117e-10,6.26461e-09
1.97e+10,Conductance,0.00661985,-0.000913088,0.00661985
1.97e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
1.97733e+10,Resistance,2.59262,0.0734451,2.59262
1.97733e+10,Inductance,6.26458e-09,8.41167e-10,6.26458e-09
1.97733e+10,Conductance,0.00664392,-0.000915371,0.00664392
1.97733e+10,Capacitance,2.58559e-12,-3.47902e-13,2.58559e-12
1.98467e+10,Resistance,2.59759,0.0795686,2.59759
1.98467e+10,Inductance,6.26455e-09,8.41168e-10,6.26455e-09
1.98467e+10,Conductance,0.00666875,-0.000921214,0.00666875
1.98467e+10,Capacitance,2.58559e-12,-3.47902e-13,2.58559e-12
1.992e+10,Resistance,2.60241,0.0783807,2.60241
1.992e+10,Inductance,6.26452e-09,8.41162e-10,6.26452e-09
1.992e+10,Conductance,0.00669283,-0.000923941,0.00669283
1.992e+10,Capacitance,2.58559e-12,-3.479e-13,2.58559e-12
1.99933e+10,Resistance,2.60671,0.0740281,2.60671
1.99933e+10,Inductance,6.26448e-09,8.4118e-10,6.26448e-09
1.99933e+10,Conductance,0.00671676,-0.000925394,0.00671676
1.99933e+10,Capacitance,2.58559e-12,-3.47909e-13,2.58559e-12
2.00667e+10,Resistance,2.6117,0.0755175,2.6117
2.00667e+10,Inductance,6.26445e-09,8.41176e-10,6.26445e-09
2.00667e+10,Conductance,0.00674106,-0.000929247,0.00674106
2.00667e+10,Capacitance,2.58559e-12,-3.47907e-13,2.58559e-12
2.014e+10,Resistance,2.61663,0.0771332,2.61663
2.014e+10,Inductance,6.26442e-09,8.41172e-10,6.26442e-09
2.014e+10,Conductance,0.00676539,-0.000933159,0.00676539
2.014e+10,Capacitance,2.58559e-12,-3.47906e-13,2.58559e-12
2.02133e+10,Resistance,2.62124,0.0765371,2.62124
2.02133e+10,Inductance,6.2644e-09,8.41159e-10,6.2644e-09
2.02133e+10,Conductance,0.0067896,-0.000936152,0.0067896
2.02133e+10,Capacitance,2.58559e-12,-3.47901e-13,2.58559e-12
2.02867e+10,Resistance,2.62618,0.0767826,2.62618
2.02867e+10,Inductance,6.26437e-09,8.41164e-10,6.26437e-09
2.02867e+10,Conductance,0.00681377,-0.000939483,0.00681377
2.02867e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
2.036e+10,Resistance,2.63078,0.0769851,2.63078
2.036e+10,Inductance,6.26433e-09,8.41175e-10,6.26433e-09
2.036e+10,Conductance,0.00683806,-0.000942839,0.00683806
2.036e+10,Capacitance,2.58559e-12,-3.47908e-13,2.58559e-12
2.04333e+10,Resistance,2.63555,0.0775396,2.63555
2.04333e+10,Inductance,6.26431e-09,8.41163e-10,6.26431e-09
2.04333e+10,Conductance,0.00686233,-0.000946304,0.00686233
2.04333e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.05067e+10,Resistance,2.64018,0.0781918,2.64018
2.05067e+10,Inductance,6.26427e-09,8.41173e-10,6.26427e-09
2.05067e+10,Conductance,0.00688665,-0.000949845,0.00688665
2.05067e+10,Capacitance,2.58559e-12,-3.47908e-13,2.58559e-12
2.058e+10,Resistance,2.64508,0.0781602,2.64508
2.058e+10,Inductance,6.26425e-09,8.4116e-10,6.26425e-09
2.058e+10,Conductance,0.00691078,-0.000953042,0.00691078
2.058e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
2.06533e+10,Resistance,2.64963,0.0776564,2.64963
2.06533e+10,Inductance,6.26422e-09,8.41161e-10,6.26422e-09
2.06533e+10,Conductance,0.00693501,-0.000956089,0.00693501
2.06533e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.07267e+10,Resistance,2.65438,0.0771166,2.65438
2.07267e+10,Inductance,6.26419e-09,8.41156e-10,6.26419e-09
2.07267e+10,Conductance,0.00695914,-0.00095909,0.00695914
2.07267e+10,Capacitance,2.58559e-12,-3.47902e-13,2.58559e-12
2.08e+10,Resistance,2.65911,0.0783256,2.65911
2.08e+10,Inductance,6.26416e-09,8.41161e-10,6.26416e-09
2.08e+10,Conductance,0.00698347,-0.000962849,0.00698347
2.08e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.08733e+10,Resistance,2.66388,0.0785371,2.66388
2.08733e+10,Inductance,6.26413e-09,8.41159e-10,6.26413e-09
2.08733e+10,Conductance,0.00700767,-0.000966172,0.00700767
2.08733e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.09467e+10,Resistance,2.66843,0.0779054,2.66843
2.09467e+10,Inductance,6.2641e-09,8.41154e-10,6.2641e-09
2.09467e+10,Conductance,0.00703185,-0.000969151,0.00703185
2.09467e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
2.102e+10,Resistance,2.67326,0.0785219,2.67326
2.102e+10,Inductance,6.26407e-09,8.41157e-10,6.26407e-09
2.102e+10,Conductance,0.00705606,-0.000972643,0.00705606
2.102e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.10933e+10,Resistance,2.67798,0.0793852,2.67798
2.10933e+10,Inductance,6.26404e-09,8.41157e-10,6.26404e-09
2.10933e+10,Conductance,0.00708034,-0.000976247,0.00708034
2.10933e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.11667e+10,Resistance,2.68252,0.0786069,2.68252
2.11667e+10,Inductance,6.26402e-09,8.41156e-10,6.26402e-09
2.11667e+10,Conductance,0.00710451,-0.000979167,0.00710451
2.11667e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.124e+10,Resistance,2.68705,0.0794667,2.68705
2.124e+10,Inductance,6.26399e-09,8.41155e-10,6.26399e-09
2.124e+10,Conductance,0.00712886,-0.00098279,0.00712886
2.124e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.13133e+10,Resistance,2.69165,0.0798998,2.69165
2.13133e+10,Inductance,6.26396e-09,8.41155e-10,6.26396e-09
2.13133e+10,Conductance,0.00715313,-0.000986221,0.00715313
2.13133e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.13867e+10,Resistance,2.69648,0.0795017,2.69648
2.13867e+10,Inductance,6.26393e-09,8.41153e-10,6.26393e-09
2.13867e+10,Conductance,0.00717721,-0.000989267,0.00717721
2.13867e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.146e+10,Resistance,2.70091,0.0787988,2.70091
2.146e+10,Inductance,6.2639e-09,8.41153e-10,6.2639e-09
2.146e+10,Conductance,0.00720141,-0.000992229,0.00720141
2.146e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.15333e+10,Resistance,2.70556,0.0797839,2.70556
2.15333e+10,Inductance,6.26388e-09,8.41152e-10,6.26388e-09
2.15333e+10,Conductance,0.00722571,-0.000995888,0.00722571
2.15333e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.16067e+10,Resistance,2.71025,0.0792915,2.71025
2.16067e+10,Inductance,6.26385e-09,8.4115e-10,6.26385e-09
2.16067e+10,Conductance,0.00724982,-0.000998906,0.00724982
2.16067e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.168e+10,Resistance,2.71484,0.0799657,2.71484
2.168e+10,Inductance,6.26382e-09,8.4115e-10,6.26382e-09
2.168e+10,Conductance,0.0072741,-0.00100244,0.0072741
2.168e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.17533e+10,Resistance,2.71918,0.0796645,2.71918
2.17533e+10,Inductance,6.26379e-09,8.41149e-10,6.26379e-09
2.17533e+10,Conductance,0.00729837,-0.00100558,0.00729837
2.17533e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.18267e+10,Resistance,2.72403,0.0795914,2.72403
2.18267e+10,Inductance,6.26377e-09,8.41148e-10,6.26377e-09
2.18267e+10,Conductance,0.00732246,-0.00100876,0.00732246
2.18267e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.19e+10,Resistance,2.72853,0.0794721,2.72853
2.19e+10,Inductance,6.26374e-09,8.41147e-10,6.26374e-09
2.19e+10,Conductance,0.00734667,-0.00101195,0.00734667
2.19e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.19733e+10,Resistance,2.733,0.0805664,2.733
2.19733e+10,Inductance,6.26371e-09,8.41145e-10,6.26371e-09
2.19733e+10,Conductance,0.00737104,-0.00101567,0.00737104
2.19733e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
2.20467e+10,Resistance,2.73735,0.0789143,2.73735
2.20467e+10,Inductance,6.26369e-09,8.41146e-10,6.26369e-09
2.20467e+10,Conductance,0.00739514,-0.00101823,0.00739514
2.20467e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.212e+10,Resistance,2.74196,0.0795802,2.74196
2.212e+10,Inductance,6.26366e-09,8.41145e-10,6.26366e-09
2.212e+10,Conductance,0.00741939,-0.00102175,0.00741939
2.212e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.21933e+10,Resistance,2.74678,0.0817604,2.74678
2.21933e+10,Inductance,6.26364e-09,8.41142e-10,6.26364e-09
2.21933e+10,Conductance,0.00744371,-0.00102589,0.00744371
2.21933e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
2.22667e+10,Resistance,2.7514,0.0818566,2.7514
2.22667e+10,Inductance,6.26361e-09,8.41142e-10,6.26361e-09
2.22667e+10,Conductance,0.00746788,-0.00102916,0.00746788
2.22667e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
2.234e+10,Resistance,2.75572,0.0795648,2.75572
2.234e+10,Inductance,6.26359e-09,8.41145e-10,6.26359e-09
2.234e+10,Conductance,0.00749191,-0.00103145,0.00749191
2.234e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.24133e+10,Resistance,2.76022,0.080385,2.76022
2.24133e+10,Inductance,6.26356e-09,8.41144e-10,6.26356e-09
2.24133e+10,Conductance,0.00751621,-0.00103504,0.00751621
2.24133e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.24867e+10,Resistance,2.76479,0.0814096,2.76479
2.24867e+10,Inductance,6.26354e-09,8.41142e-10,6.26354e-09
2.24867e+10,Conductance,0.00754049,-0.00103871,0.00754049
2.24867e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.256e+10,Resistance,2.76933,0.0808879,2.76933
2.256e+10,Inductance,6.26351e-09,8.4114e-10,6.26351e-09
2.256e+10,Conductance,0.00756461,-0.00104172,0.00756461
2.256e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.26333e+10,Resistance,2.77371,0.081904,2.77371
2.26333e+10,Inductance,6.26348e-09,8.41136e-10,6.26348e-09
2.26333e+10,Conductance,0.00758898,-0.00104541,0.00758898
2.26333e+10,Capacitance,2.58559e-12,-3.47902e-13,2.58559e-12
2.27067e+10,Resistance,2.7781,0.0802822,2.7781
2.27067e+10,Inductance,6.26346e-09,8.4114e-10,6.26346e-09
2.27067e+10,Conductance,0.00761303,-0.00104797,0.00761303
2.27067e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.278e+10,Resistance,2.78263,0.0810934,2.78263
2.278e+10,Inductance,6.26343e-09,8.41142e-10,6.26343e-09
2.278e+10,Conductance,0.00763729,-0.00105156,0.00763729
2.278e+10,Capacitance,2.58559e-12,-3.47906e-13,2.58559e-12
2.28533e+10,Resistance,2.78715,0.080697,2.78715
2.28533e+10,Inductance,6.26341e-09,8.41139e-10,6.26341e-09
2.28533e+10,Conductance,0.00766142,-0.00105462,0.00766142
2.28533e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.29267e+10,Resistance,2.79179,0.0827759,2.79179
2.29267e+10,Inductance,6.26338e-09,8.41131e-10,6.26338e-09
2.29267e+10,Conductance,0.00768578,-0.00105872,0.00768578
2.29267e+10,Capacitance,2.58559e-12,-3.47901e-13,2.58559e-12
2.3e+10,Resistance,2.79605,0.0823239,2.79605
2.3e+10,Inductance,6.26336e-09,8.41135e-10,6.26336e-09
2.3e+10,Conductance,0.00771,-0.0010618,0.00771
2.3e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.30733e+10,Resistance,2.8005,0.0817499,2.8005
2.30733e+10,Inductance,6.26333e-09,8.41138e-10,6.26333e-09
2.30733e+10,Conductance,0.00773413,-0.00106479,0.00773413
2.30733e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.31467e+10,Resistance,2.80486,0.0810687,2.80486
2.31467e+10,Inductance,6.26331e-09,8.41139e-10,6.26331e-09
2.31467e+10,Conductance,0.00775828,-0.00106775,0.00775828
2.31467e+10,Capacitance,2.58559e-12,-3.47906e-13,2.58559e-12
2.322e+10,Resistance,2.80948,0.083261,2.80948
2.322e+10,Inductance,6.26329e-09,8.41144e-10,6.26329e-09
2.322e+10,Conductance,0.00778265,-0.00107192,0.00778265
2.322e+10,Capacitance,2.58559e-12,-3.47908e-13,2.58559e-12
2.32933e+10,Resistance,2.81403,0.0830832,2.81403
2.32933e+10,Inductance,6.26326e-09,8.41129e-10,6.26326e-09
2.32933e+10,Conductance,0.00780676,-0.00107505,0.00780676
2.32933e+10,Capacitance,2.58559e-12,-3.47902e-13,2.58559e-12
2.33667e+10,Resistance,2.81849,0.0824156,2.81849
2.33667e+10,Inductance,6.26323e-09,8.41123e-10,6.26323e-09
2.33667e+10,Conductance,0.00783086,-0.001078,0.00783086
2.33667e+10,Capacitance,2.58559e-12,-3.479e-13,2.58559e-12
2.344e+10,Resistance,2.82248,0.0818858,2.82248
2.344e+10,Inductance,6.26321e-09,8.41137e-10,6.26321e-09
2.344e+10,Conductance,0.00785517,-0.00108107,0.00785517
2.344e+10,Capacitance,2.58559e-12,-3.47906e-13,2.58559e-12
2.35133e+10,Resistance,2.82734,0.0814367,2.82734
2.35133e+10,Inductance,6.26318e-09,8.41115e-10,6.26318e-09
2.35133e+10,Conductance,0.00787912,-0.00108405,0.00787912
2.35133e+10,Capacitance,2.58559e-12,-3.47898e-13,2.58559e-12
2.35867e+10,Resistance,2.8316,0.0832934,2.8316
2.35867e+10,Inductance,6.26316e-09,8.4113e-10,6.26316e-09
2.35867e+10,Conductance,0.00790358,-0.00108811,0.00790358
2.35867e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.366e+10,Resistance,2.83606,0.0817487,2.83606
2.366e+10,Inductance,6.26314e-09,8.41124e-10,6.26314e-09
2.366e+10,Conductance,0.00792756,-0.00109068,0.00792756
2.366e+10,Capacitance,2.58559e-12,-3.47902e-13,2.58559e-12
2.37333e+10,Resistance,2.84049,0.0857524,2.84049
2.37333e+10,Inductance,6.26312e-09,8.41131e-10,6.26312e-09
2.37333e+10,Conductance,0.00795219,-0.00109564,0.00795219
2.37333e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.38067e+10,Resistance,2.84448,0.079514,2.84448
2.38067e+10,Inductance,6.26309e-09,8.41129e-10,6.26309e-09
2.38067e+10,Conductance,0.00797584,-0.00109625,0.00797584
2.38067e+10,Capacitance,2.58559e-12,-3.47905e-13,2.58559e-12
2.388e+10,Resistance,2.84896,0.0833677,2.84896
2.388e+10,Inductance,6.26307e-09,8.41128e-10,6.26307e-09
2.388e+10,Conductance,0.00800041,-0.00110113,0.00800041
2.388e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.39533e+10,Resistance,2.85316,0.0816313,2.85316
2.39533e+10,Inductance,6.26304e-09,8.41132e-10,6.26304e-09
2.39533e+10,Conductance,0.00802447,-0.00110365,0.00802447
2.39533e+10,Capacitance,2.58559e-12,-3.47906e-13,2.58559e-12
2.40267e+10,Resistance,2.85777,0.0838786,2.85777
2.40267e+10,Inductance,6.26302e-09,8.41116e-10,6.26302e-09
2.40267e+10,Conductance,0.0080488,-0.0011078,0.0080488
2.40267e+10,Capacitance,2.58559e-12,-3.479e-13,2.58559e-12
2.41e+10,Resistance,2.86177,0.0820557,2.86177
2.41e+10,Inductance,6.263e-09,8.41133e-10,6.263e-09
2.41e+10,Conductance,0.00807294,-0.00111032,0.00807294
2.41e+10,Capacitance,2.58559e-12,-3.47907e-13,2.58559e-12
2.41733e+10,Resistance,2.86668,0.0845095,2.86668
2.41733e+10,Inductance,6.26298e-09,8.41115e-10,6.26298e-09
2.41733e+10,Conductance,0.00809715,-0.00111453,0.00809715
2.41733e+10,Capacitance,2.58559e-12,-3.479e-13,2.58559e-12
2.42467e+10,Resistance,2.8708,0.0836565,2.8708
2.42467e+10,Inductance,6.26295e-09,8.41116e-10,6.26295e-09
2.42467e+10,Conductance,0.00812134,-0.00111743,0.00812134
2.42467e+10,Capacitance,2.58559e-12,-3.47901e-13,2.58559e-12
2.432e+10,Resistance,2.87501,0.0841324,2.87501
2.432e+10,Inductance,6.26293e-09,8.41128e-10,6.26293e-09
2.432e+10,Conductance,0.00814563,-0.0011209,0.00814563
2.432e+10,Capacitance,2.58559e-12,-3.47906e-13,2.58559e-12
2.43933e+10,Resistance,2.87973,0.085422,2.87973
2.43933e+10,Inductance,6.26291e-09,8.41122e-10,6.26291e-09
2.43933e+10,Conductance,0.00816979,-0.00112464,0.00816979
2.43933e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.44667e+10,Resistance,2.88366,0.0835388,2.88366
2.44667e+10,Inductance,6.26289e-09,8.41119e-10,6.26289e-09
2.44667e+10,Conductance,0.00819393,-0.00112712,0.00819393
2.44667e+10,Capacitance,2.58559e-12,-3.47903e-13,2.58559e-12
2.454e+10,Resistance,2.88822,0.0847715,2.88822
2.454e+10,Inductance,6.26286e-09,8.41115e-10,6.26286e-09
2.454e+10,Conductance,0.00821814,-0.00113085,0.00821814
2.454e+10,Capacitance,2.58559e-12,-3.47902e-13,2.58559e-12
2.46133e+10,Resistance,2.89233,0.0856381,2.89233
2.46133e+10,Inductance,6.26284e-09,8.41127e-10,6.26284e-09
2.46133e+10,Conductance,0.0082425,-0.0011345,0.0082425
2.46133e+10,Capacitance,2.58559e-12,-3.47907e-13,2.58559e-12
2.46867e+10,Resistance,2.89671,0.0844234,2.89671
2.46867e+10,Inductance,6.26282e-09,8.41119e-10,6.26282e-09
2.46867e+10,Conductance,0.00826652,-0.0011372,0.00826652
2.46867e+10,Capacitance,2.58559e-12,-3.47904e-13,2.58559e-12
2.476e+10,Resistance,2.90103,0.0857527,2.90103
2.476e+10,Inductance,6.26279e-09,8.41123e-10,6.26279e-09
2.476e+10,Conductance,0.00829083,-0.00114101,0.00829083
2.476e+10,Capacitance,2.58559e-12,-3.47906e-13,2.58559e-12
2.48333e+10,Resistance,2.90535,0.0866238,2.90535
2.48333e+10,Inductance,6.26277e-09,8.41123e-10,6.26277e-09
2.48333e+10,Conductance,0.0083151,-0.00114462,0.0083151
