Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_3:Line_1_3),RLGC1[1 2] - (Line_1_3:Line_2_4),RLGC1[2 2] - (Line_2_4:Line_2_4)
1.77933e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
1.78667e+10,Resistance,4.36473,0.10197,4.36473
1.78667e+10,Inductance,1.12612e-08,5.93492e-10,1.12612e-08
1.78667e+10,Conductance,0.00633659,-0.000334545,0.00633659
1.78667e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
1.794e+10,Resistance,4.37377,0.102311,4.37377
1.794e+10,Inductance,1.12611e-08,5.93497e-10,1.12611e-08
1.794e+10,Conductance,0.00636258,-0.000335916,0.00636258
1.794e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
1.80133e+10,Resistance,4.38288,0.10267,4.38288
1.80133e+10,Inductance,1.1261e-08,5.93498e-10,1.1261e-08
1.80133e+10,Conductance,0.00638853,-0.000337347,0.00638853
1.80133e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
1.80867e+10,Resistance,4.39146,0.102756,4.39146
1.80867e+10,Inductance,1.12609e-08,5.93494e-10,1.12609e-08
1.80867e+10,Conductance,0.0064146,-0.000338704,0.0064146
1.80867e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
1.816e+10,Resistance,4.39998,0.103025,4.39998
1.816e+10,Inductance,1.12608e-08,5.93483e-10,1.12608e-08
1.816e+10,Conductance,0.00644069,-0.000340097,0.00644069
1.816e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
1.82333e+10,Resistance,4.40916,0.102599,4.40916
1.82333e+10,Inductance,1.12608e-08,5.93488e-10,1.12608e-08
1.82333e+10,Conductance,0.00646661,-0.000341311,0.00646661
1.82333e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
1.83067e+10,Resistance,4.41696,0.103256,4.41696
1.83067e+10,Inductance,1.12607e-08,5.93484e-10,1.12607e-08
1.83067e+10,Conductance,0.00649289,-0.00034282,0.00649289
1.83067e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
1.838e+10,Resistance,4.42565,0.104404,4.42565
1.838e+10,Inductance,1.12606e-08,5.93476e-10,1.12606e-08
1.838e+10,Conductance,0.00651896,-0.000344427,0.00651896
1.838e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
1.84533e+10,Resistance,4.43519,0.103697,4.43519
1.84533e+10,Inductance,1.12605e-08,5.93483e-10,1.12605e-08
1.84533e+10,Conductance,0.00654474,-0.000345536,0.00654474
1.84533e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
1.85267e+10,Resistance,4.44397,0.104318,4.44397
1.85267e+10,Inductance,1.12605e-08,5.93485e-10,1.12605e-08
1.85267e+10,Conductance,0.00657074,-0.000347015,0.00657074
1.85267e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
1.86e+10,Resistance,4.45219,0.104582,4.45219
1.86e+10,Inductance,1.12604e-08,5.93472e-10,1.12604e-08
1.86e+10,Conductance,0.0065969,-0.000348415,0.0065969
1.86e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
1.86733e+10,Resistance,4.4611,0.103614,4.4611
1.86733e+10,Inductance,1.12603e-08,5.93474e-10,1.12603e-08
1.86733e+10,Conductance,0.00662283,-0.000349495,0.00662283
1.86733e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
1.87467e+10,Resistance,4.46884,0.103917,4.46884
1.87467e+10,Inductance,1.12602e-08,5.93472e-10,1.12602e-08
1.87467e+10,Conductance,0.00664909,-0.000350916,0.00664909
1.87467e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
1.882e+10,Resistance,4.47957,0.104357,4.47957
1.882e+10,Inductance,1.12602e-08,5.93471e-10,1.12602e-08
1.882e+10,Conductance,0.00667462,-0.000352273,0.00667462
1.882e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
1.88933e+10,Resistance,4.48669,0.105201,4.48669
1.88933e+10,Inductance,1.12601e-08,5.9348e-10,1.12601e-08
1.88933e+10,Conductance,0.00670099,-0.000353859,0.00670099
1.88933e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
1.89667e+10,Resistance,4.49505,0.104689,4.49505
1.89667e+10,Inductance,1.126e-08,5.93459e-10,1.126e-08
1.89667e+10,Conductance,0.00672708,-0.000355075,0.00672708
1.89667e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
1.904e+10,Resistance,4.50404,0.106888,4.50404
1.904e+10,Inductance,1.12599e-08,5.93464e-10,1.12599e-08
1.904e+10,Conductance,0.00675305,-0.000356935,0.00675305
1.904e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
1.91133e+10,Resistance,4.51303,0.105833,4.51303
1.91133e+10,Inductance,1.12599e-08,5.93454e-10,1.12599e-08
1.91133e+10,Conductance,0.00677892,-0.000357952,0.00677892
1.91133e+10,Capacitance,2.82234e-12,-1.49029e-13,2.82234e-12
1.91867e+10,Resistance,4.52089,0.10811,4.52089
1.91867e+10,Inductance,1.12598e-08,5.93462e-10,1.12598e-08
1.91867e+10,Conductance,0.00680518,-0.000359873,0.00680518
1.91867e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
1.926e+10,Resistance,4.52942,0.107658,4.52942
1.926e+10,Inductance,1.12597e-08,5.93453e-10,1.12597e-08
1.926e+10,Conductance,0.0068312,-0.000361082,0.0068312
1.926e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
1.93333e+10,Resistance,4.53915,0.107163,4.53915
1.93333e+10,Inductance,1.12596e-08,5.93453e-10,1.12596e-08
1.93333e+10,Conductance,0.00685691,-0.000362257,0.00685691
1.93333e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
1.94067e+10,Resistance,4.54562,0.106229,4.54562
1.94067e+10,Inductance,1.12596e-08,5.93469e-10,1.12596e-08
1.94067e+10,Conductance,0.00688342,-0.000363415,0.00688342
1.94067e+10,Capacitance,2.82235e-12,-1.49035e-13,2.82235e-12
1.948e+10,Resistance,4.55526,0.107243,4.55526
1.948e+10,Inductance,1.12595e-08,5.93475e-10,1.12595e-08
1.948e+10,Conductance,0.0069092,-0.000364988,0.0069092
1.948e+10,Capacitance,2.82235e-12,-1.49037e-13,2.82235e-12
1.95533e+10,Resistance,4.56554,0.106245,4.56554
1.95533e+10,Inductance,1.12594e-08,5.93463e-10,1.12594e-08
1.95533e+10,Conductance,0.00693472,-0.000365983,0.00693472
1.95533e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
1.96267e+10,Resistance,4.57501,0.106742,4.57501
1.96267e+10,Inductance,1.12594e-08,5.93442e-10,1.12594e-08
1.96267e+10,Conductance,0.00696046,-0.000367398,0.00696046
1.96267e+10,Capacitance,2.82234e-12,-1.49029e-13,2.82234e-12
1.97e+10,Resistance,4.58345,0.110507,4.58345
1.97e+10,Inductance,1.12593e-08,5.93459e-10,1.12593e-08
1.97e+10,Conductance,0.00698661,-0.000369714,0.00698661
1.97e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
1.97733e+10,Resistance,4.59386,0.110166,4.59386
1.97733e+10,Inductance,1.12592e-08,5.93434e-10,1.12592e-08
1.97733e+10,Conductance,0.00701212,-0.000370879,0.00701212
1.97733e+10,Capacitance,2.82234e-12,-1.49028e-13,2.82234e-12
1.98467e+10,Resistance,4.59782,0.106492,4.59782
1.98467e+10,Inductance,1.12591e-08,5.9344e-10,1.12591e-08
1.98467e+10,Conductance,0.00703916,-0.000371382,0.00703916
1.98467e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
1.992e+10,Resistance,4.60796,0.10883,4.60796
1.992e+10,Inductance,1.12591e-08,5.93458e-10,1.12591e-08
1.992e+10,Conductance,0.00706481,-0.000373264,0.00706481
1.992e+10,Capacitance,2.82235e-12,-1.49035e-13,2.82235e-12
1.99933e+10,Resistance,4.6143,0.107288,4.6143
1.99933e+10,Inductance,1.1259e-08,5.93445e-10,1.1259e-08
1.99933e+10,Conductance,0.00709128,-0.00037424,0.00709128
1.99933e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
2.00667e+10,Resistance,4.62568,0.109025,4.62568
2.00667e+10,Inductance,1.1259e-08,5.93438e-10,1.1259e-08
2.00667e+10,Conductance,0.00711658,-0.000375917,0.00711658
2.00667e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
2.014e+10,Resistance,4.63337,0.108528,4.63337
2.014e+10,Inductance,1.12589e-08,5.93456e-10,1.12589e-08
2.014e+10,Conductance,0.00714277,-0.000377159,0.00714277
2.014e+10,Capacitance,2.82234e-12,-1.49035e-13,2.82234e-12
2.02133e+10,Resistance,4.642,0.108526,4.642
2.02133e+10,Inductance,1.12588e-08,5.93446e-10,1.12588e-08
2.02133e+10,Conductance,0.00716869,-0.000378474,0.00716869
2.02133e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
2.02867e+10,Resistance,4.64875,0.10979,4.64875
2.02867e+10,Inductance,1.12588e-08,5.93442e-10,1.12588e-08
2.02867e+10,Conductance,0.00719517,-0.000380146,0.00719517
2.02867e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.036e+10,Resistance,4.65848,0.108503,4.65848
2.036e+10,Inductance,1.12587e-08,5.93437e-10,1.12587e-08
2.036e+10,Conductance,0.00722078,-0.000381126,0.00722078
2.036e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
2.04333e+10,Resistance,4.66657,0.108776,4.66657
2.04333e+10,Inductance,1.12586e-08,5.9344e-10,1.12586e-08
2.04333e+10,Conductance,0.00724686,-0.000382527,0.00724686
2.04333e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
2.05067e+10,Resistance,4.67397,0.109595,4.67397
2.05067e+10,Inductance,1.12586e-08,5.93436e-10,1.12586e-08
2.05067e+10,Conductance,0.00727313,-0.000384073,0.00727313
2.05067e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
2.058e+10,Resistance,4.68208,0.108815,4.68208
2.058e+10,Inductance,1.12585e-08,5.93426e-10,1.12585e-08
2.058e+10,Conductance,0.00729914,-0.000385194,0.00729914
2.058e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
2.06533e+10,Resistance,4.69092,0.108986,4.69092
2.06533e+10,Inductance,1.12584e-08,5.9343e-10,1.12584e-08
2.06533e+10,Conductance,0.00732502,-0.000386551,0.00732502
2.06533e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
2.07267e+10,Resistance,4.70028,0.109687,4.70028
2.07267e+10,Inductance,1.12584e-08,5.93438e-10,1.12584e-08
2.07267e+10,Conductance,0.00735077,-0.000388015,0.00735077
2.07267e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
2.08e+10,Resistance,4.70787,0.109968,4.70787
2.08e+10,Inductance,1.12583e-08,5.93435e-10,1.12583e-08
2.08e+10,Conductance,0.00737697,-0.000389446,0.00737697
2.08e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.08733e+10,Resistance,4.71561,0.110136,4.71561
2.08733e+10,Inductance,1.12582e-08,5.93431e-10,1.12582e-08
2.08733e+10,Conductance,0.00740309,-0.000390806,0.00740309
2.08733e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.09467e+10,Resistance,4.72465,0.110059,4.72465
2.09467e+10,Inductance,1.12582e-08,5.93422e-10,1.12582e-08
2.09467e+10,Conductance,0.00742889,-0.000392084,0.00742889
2.09467e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.102e+10,Resistance,4.73223,0.111787,4.73223
2.102e+10,Inductance,1.12581e-08,5.9343e-10,1.12581e-08
2.102e+10,Conductance,0.00745509,-0.000393882,0.00745509
2.102e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.10933e+10,Resistance,4.74082,0.110565,4.74082
2.10933e+10,Inductance,1.1258e-08,5.93424e-10,1.1258e-08
2.10933e+10,Conductance,0.007481,-0.000394888,0.007481
2.10933e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
2.11667e+10,Resistance,4.748,0.110811,4.748
2.11667e+10,Inductance,1.1258e-08,5.93414e-10,1.1258e-08
2.11667e+10,Conductance,0.00750726,-0.000396304,0.00750726
2.11667e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
2.124e+10,Resistance,4.75636,0.112072,4.75636
2.124e+10,Inductance,1.12579e-08,5.93417e-10,1.12579e-08
2.124e+10,Conductance,0.00753324,-0.000397951,0.00753324
2.124e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.13133e+10,Resistance,4.76482,0.111394,4.76482
2.13133e+10,Inductance,1.12579e-08,5.93423e-10,1.12579e-08
2.13133e+10,Conductance,0.00755915,-0.000399094,0.00755915
2.13133e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.13867e+10,Resistance,4.77266,0.11303,4.77266
2.13867e+10,Inductance,1.12578e-08,5.93414e-10,1.12578e-08
2.13867e+10,Conductance,0.00758529,-0.000400829,0.00758529
2.13867e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.146e+10,Resistance,4.78103,0.111702,4.78103
2.146e+10,Inductance,1.12577e-08,5.93412e-10,1.12577e-08
2.146e+10,Conductance,0.00761121,-0.000401815,0.00761121
2.146e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.15333e+10,Resistance,4.78895,0.111653,4.78895
2.15333e+10,Inductance,1.12577e-08,5.93407e-10,1.12577e-08
2.15333e+10,Conductance,0.00763726,-0.000403139,0.00763726
2.15333e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
2.16067e+10,Resistance,4.79697,0.112631,4.79697
2.16067e+10,Inductance,1.12576e-08,5.93411e-10,1.12576e-08
2.16067e+10,Conductance,0.00766332,-0.000404718,0.00766332
2.16067e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.168e+10,Resistance,4.80655,0.111582,4.80655
2.168e+10,Inductance,1.12576e-08,5.93405e-10,1.12576e-08
2.168e+10,Conductance,0.00768891,-0.000405741,0.00768891
2.168e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.17533e+10,Resistance,4.81493,0.113512,4.81493
2.17533e+10,Inductance,1.12575e-08,5.93415e-10,1.12575e-08
2.17533e+10,Conductance,0.0077149,-0.000407553,0.0077149
2.17533e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.18267e+10,Resistance,4.82157,0.112179,4.82157
2.18267e+10,Inductance,1.12574e-08,5.93406e-10,1.12574e-08
2.18267e+10,Conductance,0.00774123,-0.000408554,0.00774123
2.18267e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
2.19e+10,Resistance,4.82993,0.112546,4.82993
2.19e+10,Inductance,1.12574e-08,5.93402e-10,1.12574e-08
2.19e+10,Conductance,0.00776718,-0.000409966,0.00776718
2.19e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.19733e+10,Resistance,4.83739,0.11355,4.83739
2.19733e+10,Inductance,1.12573e-08,5.93402e-10,1.12573e-08
2.19733e+10,Conductance,0.00779334,-0.000411563,0.00779334
2.19733e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.20467e+10,Resistance,4.84705,0.113182,4.84705
2.20467e+10,Inductance,1.12573e-08,5.9339e-10,1.12573e-08
2.20467e+10,Conductance,0.00781894,-0.00041275,0.00781894
2.20467e+10,Capacitance,2.82234e-12,-1.49028e-13,2.82234e-12
2.212e+10,Resistance,4.85445,0.112012,4.85445
2.212e+10,Inductance,1.12572e-08,5.93402e-10,1.12572e-08
2.212e+10,Conductance,0.00784507,-0.000413813,0.00784507
2.212e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.21933e+10,Resistance,4.8606,0.115572,4.8606
2.21933e+10,Inductance,1.12572e-08,5.93413e-10,1.12572e-08
2.21933e+10,Conductance,0.00787164,-0.000416083,0.00787164
2.21933e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
2.22667e+10,Resistance,4.86978,0.115371,4.86978
2.22667e+10,Inductance,1.12571e-08,5.9341e-10,1.12571e-08
2.22667e+10,Conductance,0.00789737,-0.000417336,0.00789737
2.22667e+10,Capacitance,2.82235e-12,-1.49035e-13,2.82235e-12
2.234e+10,Resistance,4.87524,0.115962,4.87524
2.234e+10,Inductance,1.12571e-08,5.93388e-10,1.12571e-08
2.234e+10,Conductance,0.00792397,-0.000418867,0.00792397
2.234e+10,Capacitance,2.82234e-12,-1.49028e-13,2.82234e-12
2.24133e+10,Resistance,4.88772,0.116259,4.88772
2.24133e+10,Inductance,1.1257e-08,5.93409e-10,1.1257e-08
2.24133e+10,Conductance,0.0079489,-0.000420158,0.0079489
2.24133e+10,Capacitance,2.82235e-12,-1.49035e-13,2.82235e-12
2.24867e+10,Resistance,4.89395,0.113438,4.89395
2.24867e+10,Inductance,1.12569e-08,5.93386e-10,1.12569e-08
2.24867e+10,Conductance,0.00797524,-0.0004208,0.00797524
2.24867e+10,Capacitance,2.82234e-12,-1.49029e-13,2.82234e-12
2.256e+10,Resistance,4.9003,0.116737,4.9003
2.256e+10,Inductance,1.12569e-08,5.93403e-10,1.12569e-08
2.256e+10,Conductance,0.0080017,-0.000423017,0.0080017
2.256e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.26333e+10,Resistance,4.91039,0.117455,4.91039
2.26333e+10,Inductance,1.12568e-08,5.93397e-10,1.12568e-08
2.26333e+10,Conductance,0.00802723,-0.000424487,0.00802723
2.26333e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
2.27067e+10,Resistance,4.91909,0.113722,4.91909
2.27067e+10,Inductance,1.12568e-08,5.93407e-10,1.12568e-08
2.27067e+10,Conductance,0.00805292,-0.000424826,0.00805292
2.27067e+10,Capacitance,2.82234e-12,-1.49036e-13,2.82234e-12
2.278e+10,Resistance,4.92375,0.117797,4.92375
2.278e+10,Inductance,1.12567e-08,5.9339e-10,1.12567e-08
2.278e+10,Conductance,0.00807983,-0.000427282,0.00807983
2.278e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
2.28533e+10,Resistance,4.93309,0.115395,4.93309
2.28533e+10,Inductance,1.12567e-08,5.93406e-10,1.12567e-08
2.28533e+10,Conductance,0.00810539,-0.000427965,0.00810539
2.28533e+10,Capacitance,2.82234e-12,-1.49035e-13,2.82234e-12
2.29267e+10,Resistance,4.9404,0.11586,4.9404
2.29267e+10,Inductance,1.12566e-08,5.93396e-10,1.12566e-08
2.29267e+10,Conductance,0.00813157,-0.000429401,0.00813157
2.29267e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
2.3e+10,Resistance,4.94745,0.117036,4.94745
2.3e+10,Inductance,1.12565e-08,5.93391e-10,1.12565e-08
2.3e+10,Conductance,0.00815783,-0.000431075,0.00815783
2.3e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
2.30733e+10,Resistance,4.95869,0.114955,4.95869
2.30733e+10,Inductance,1.12565e-08,5.93394e-10,1.12565e-08
2.30733e+10,Conductance,0.00818292,-0.000431759,0.00818292
2.30733e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
2.31467e+10,Resistance,4.96311,0.116524,4.96311
2.31467e+10,Inductance,1.12564e-08,5.93379e-10,1.12564e-08
2.31467e+10,Conductance,0.00820983,-0.000433563,0.00820983
2.31467e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
2.322e+10,Resistance,4.97411,0.116482,4.97411
2.322e+10,Inductance,1.12564e-08,5.93391e-10,1.12564e-08
2.322e+10,Conductance,0.00823501,-0.000434806,0.00823501
2.322e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
2.32933e+10,Resistance,4.98064,0.116786,4.98064
2.32933e+10,Inductance,1.12563e-08,5.93384e-10,1.12563e-08
2.32933e+10,Conductance,0.00826135,-0.000436238,0.00826135
2.32933e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
2.33667e+10,Resistance,4.98882,0.11586,4.98882
2.33667e+10,Inductance,1.12563e-08,5.93378e-10,1.12563e-08
2.33667e+10,Conductance,0.00828723,-0.00043734,0.00828723
2.33667e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.344e+10,Resistance,4.99548,0.116925,4.99548
2.344e+10,Inductance,1.12562e-08,5.93372e-10,1.12562e-08
2.344e+10,Conductance,0.00831357,-0.00043896,0.00831357
2.344e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
2.35133e+10,Resistance,5.00418,0.11767,5.00418
2.35133e+10,Inductance,1.12561e-08,5.93378e-10,1.12561e-08
2.35133e+10,Conductance,0.00833934,-0.000440434,0.00833934
2.35133e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
2.35867e+10,Resistance,5.01143,0.117344,5.01143
2.35867e+10,Inductance,1.12561e-08,5.93371e-10,1.12561e-08
2.35867e+10,Conductance,0.00836547,-0.000441685,0.00836547
2.35867e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
2.366e+10,Resistance,5.01967,0.117025,5.01967
2.366e+10,Inductance,1.1256e-08,5.93378e-10,1.1256e-08
2.366e+10,Conductance,0.00839135,-0.000442944,0.00839135
2.366e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
2.37333e+10,Resistance,5.02814,0.116759,5.02814
2.37333e+10,Inductance,1.1256e-08,5.93378e-10,1.1256e-08
2.37333e+10,Conductance,0.00841719,-0.000444203,0.00841719
2.37333e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
2.38067e+10,Resistance,5.0349,0.119235,5.0349
2.38067e+10,Inductance,1.1256e-08,5.9338e-10,1.1256e-08
2.38067e+10,Conductance,0.00844348,-0.000446164,0.00844348
2.38067e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.388e+10,Resistance,5.04275,0.118534,5.04275
2.388e+10,Inductance,1.12559e-08,5.93366e-10,1.12559e-08
2.388e+10,Conductance,0.00846943,-0.000447317,0.00846943
2.388e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
2.39533e+10,Resistance,5.04961,0.119122,5.04961
2.39533e+10,Inductance,1.12558e-08,5.93372e-10,1.12558e-08
2.39533e+10,Conductance,0.00849567,-0.000448792,0.00849567
2.39533e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
2.40267e+10,Resistance,5.05805,0.117325,5.05805
2.40267e+10,Inductance,1.12558e-08,5.93368e-10,1.12558e-08
2.40267e+10,Conductance,0.00852145,-0.000449668,0.00852145
2.40267e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.41e+10,Resistance,5.06603,0.118455,5.06603
2.41e+10,Inductance,1.12557e-08,5.93366e-10,1.12557e-08
2.41e+10,Conductance,0.00854741,-0.000451251,0.00854741
2.41e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
2.41733e+10,Resistance,5.0733,0.118544,5.0733
2.41733e+10,Inductance,1.12557e-08,5.9337e-10,1.12557e-08
2.41733e+10,Conductance,0.00857352,-0.000452648,0.00857352
2.41733e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
2.42467e+10,Resistance,5.08114,0.119334,5.08114
2.42467e+10,Inductance,1.12556e-08,5.93374e-10,1.12556e-08
2.42467e+10,Conductance,0.00859949,-0.000454159,0.00859949
2.42467e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
2.432e+10,Resistance,5.08837,0.119114,5.08837
2.432e+10,Inductance,1.12556e-08,5.9337e-10,1.12556e-08
2.432e+10,Conductance,0.00862561,-0.000455431,0.00862561
2.432e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.43933e+10,Resistance,5.09658,0.119515,5.09658
2.43933e+10,Inductance,1.12555e-08,5.93367e-10,1.12555e-08
2.43933e+10,Conductance,0.00865147,-0.000456865,0.00865147
2.43933e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
2.44667e+10,Resistance,5.10244,0.118287,5.10244
2.44667e+10,Inductance,1.12555e-08,5.93368e-10,1.12555e-08
2.44667e+10,Conductance,0.00867787,-0.000457933,0.00867787
2.44667e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.454e+10,Resistance,5.11327,0.12117,5.11327
2.454e+10,Inductance,1.12554e-08,5.93363e-10,1.12554e-08
2.454e+10,Conductance,0.00870315,-0.000459885,0.00870315
2.454e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
2.46133e+10,Resistance,5.11914,0.120197,5.11914
2.46133e+10,Inductance,1.12554e-08,5.93364e-10,1.12554e-08
2.46133e+10,Conductance,0.00872957,-0.000461004,0.00872957
2.46133e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
2.46867e+10,Resistance,5.12543,0.121182,5.12543
2.46867e+10,Inductance,1.12553e-08,5.93356e-10,1.12553e-08
2.46867e+10,Conductance,0.00875594,-0.000462626,0.00875594
2.46867e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.476e+10,Resistance,5.13375,0.12067,5.13375
2.476e+10,Inductance,1.12553e-08,5.93364e-10,1.12553e-08
2.476e+10,Conductance,0.00878176,-0.000463818,0.00878176
2.476e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
2.48333e+10,Resistance,5.14086,0.121959,5.14086
2.48333e+10,Inductance,1.12552e-08,5.93355e-10,1.12552e-08
2.48333e+10,Conductance,0.00880789,-0.000465457,0.00880789
2.48333e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
2.49067e+10,Resistance,5.15067,0.12149,5.15067
2.49067e+10,Inductance,1.12552e-08,5.93369e-10,1.12552e-08
2.49067e+10,Conductance,0.0088333,-0.00046662,0.0088333
2.49067e+10,Capacitance,2.82234e-12,-1.49035e-13,2.82234e-12
2.498e+10,Resistance,5.15787,0.11937,5.15787
2.498e+10,Inductance,1.12551e-08,5.93344e-10,1.12551e-08
2.498e+10,Conductance,0.00885937,-0.000467405,0.00885937
2.498e+10,Capacitance,2.82235e-12,-1.49029e-13,2.82235e-12
2.50533e+10,Resistance,5.16446,0.120646,5.16446
2.50533e+10,Inductance,1.12551e-08,5.93367e-10,1.12551e-08
2.50533e+10,Conductance,0.00888561,-0.000469124,0.00888561
2.50533e+10,Capacitance,2.82234e-12,-1.49035e-13,2.82234e-12
2.51267e+10,Resistance,5.17369,0.119655,5.17369
2.51267e+10,Inductance,1.1255e-08,5.93334e-10,1.1255e-08
2.51267e+10,Conductance,0.0089112,-0.000470134,0.0089112
2.51267e+10,Capacitance,2.82235e-12,-1.49028e-13,2.82235e-12
2.52e+10,Resistance,5.18015,0.124138,5.18015
2.52e+10,Inductance,1.1255e-08,5.9333e-10,1.1255e-08
2.52e+10,Conductance,0.00893756,-0.000472577,0.00893756
2.52e+10,Capacitance,2.82235e-12,-1.49027e-13,2.82235e-12
2.52733e+10,Resistance,5.1842,0.120507,5.1842
2.52733e+10,Inductance,1.1255e-08,5.93357e-10,1.1255e-08
2.52733e+10,Conductance,0.00896432,-0.000473118,0.00896432
2.52733e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
2.53467e+10,Resistance,5.19315,0.118337,5.19315
2.53467e+10,Inductance,1.12549e-08,5.93359e-10,1.12549e-08
2.53467e+10,Conductance,0.00898991,-0.000473865,0.00898991
2.53467e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
